species,event_date,lat,lon,coordinate_uncertainty_in_meters
Anguilla dieffenbachii,2021-11-22T21:18:09Z,-41.352705,174.15815,27816
Anguilla dieffenbachii,2021-11-17T08:31:23Z,-35.060193,173.668065,28734
Anguilla dieffenbachii,2021-11-23T09:50:51Z,-36.813137,174.60905,28476
Anguilla dieffenbachii,2019-04-19T15:37:00Z,-44.756252,169.10876,27285
Anguilla dieffenbachii,2021-10-03T08:29:00Z,-43.252241,171.325777,27505
Anguilla dieffenbachii,2021-11-05T19:15:54Z,-43.572826,172.791969,27474
Anguilla dieffenbachii,2021-11-02T11:19:00Z,-43.552234,169.984212,27474
Anguilla dieffenbachii,2021-11-05T15:24:07Z,-41.383967,174.702032,27816
Anguilla dieffenbachii,2021-11-08T08:05:00Z,-41.985273,172.833371,27723
Anguilla dieffenbachii,2021-11-01T20:37:10Z,-36.818272,174.609698,28476
Anguilla dieffenbachii,2019-02-23T19:38:00Z,-43.76999,172.865553,27443
Anguilla dieffenbachii,2021-10-12T19:42:15Z,-41.249503,173.260711,27816
Anguilla dieffenbachii,2021-09-14T17:27:00Z,-41.099177,174.826743,27847
Anguilla dieffenbachii,2021-09-15T15:40:09Z,-40.83546,172.849142,27877
Anguilla dieffenbachii,2021-10-03T09:26:00Z,-36.986318,174.741096,28476
Anguilla dieffenbachii,2021-09-10T07:57:43Z,-41.353136,174.638919,27816
Anguilla dieffenbachii,2021-09-15T10:11:33Z,-45.932975,170.417155,27095
Anguilla dieffenbachii,2021-09-15T11:00:59Z,-45.94976,170.427798,27095
Anguilla dieffenbachii,2021-09-12T00:00:00Z,-41.969986,172.874423,27723
Anguilla dieffenbachii,2021-09-15T10:11:47Z,-45.950042,170.43996,27095
Anguilla dieffenbachii,2021-09-01T12:53:00Z,-41.001753,174.836109,27847
Anguilla dieffenbachii,2021-08-15T13:15:00Z,-43.478644,172.73763,27474
Anguilla dieffenbachii,2021-04-09T15:15:00Z,-41.669551,172.899862,27754
Anguilla dieffenbachii,2014-09-13T11:13:00Z,-41.209657,173.015781,27816
Anguilla dieffenbachii,2021-07-28T10:35:59Z,-45.871314,170.570754,27095
Anguilla dieffenbachii,2021-07-28T11:16:46Z,-45.925383,170.580059,27095
Anguilla dieffenbachii,2021-07-20T20:05:13Z,-45.172139,168.701018,27222
Anguilla dieffenbachii,2019-01-03T20:12:18Z,-35.782149,174.280941,28649
Anguilla dieffenbachii,2021-06-07T18:13:00Z,-41.369983,174.619481,27816
Anguilla dieffenbachii,2020-10-02T22:41:00Z,-41.235317,174.795504,27816
Anguilla dieffenbachii,2017-01-28T16:02:00Z,-41.959709,172.977715,27723
Anguilla dieffenbachii,2018-08-07T15:30:00Z,-40.267335,175.71692,27969
Anguilla dieffenbachii,2013-10-28T15:41:00Z,-36.903042,174.69185,28476
Anguilla dieffenbachii,2016-07-01T15:01:00Z,-44.623094,169.196278,27285
Anguilla dieffenbachii,2019-01-01T13:09:00Z,-36.803069,174.85096,28476
Anguilla dieffenbachii,2012-04-23T00:00:00Z,-36.767737,175.582032,28505
Anguilla dieffenbachii,2021-06-02T21:44:00Z,-39.134222,174.176637,28151
Anguilla dieffenbachii,2021-04-30T10:20:56Z,-43.506964,172.639158,27474
Anguilla dieffenbachii,2021-04-27T14:06:00Z,-41.457332,173.893481,27785
Anguilla dieffenbachii,2021-04-30T12:34:31Z,-43.49393,172.428349,27474
Anguilla dieffenbachii,2021-04-29T08:53:23Z,-37.103467,174.945806,28447
Anguilla dieffenbachii,2020-07-27T13:42:00Z,-40.549646,175.315131,27939
Anguilla dieffenbachii,2021-04-06T00:00:00Z,-41.984962,172.902099,27723
Anguilla dieffenbachii,2021-04-02T18:20:00Z,-41.75165,172.868671,27754
Anguilla dieffenbachii,2021-04-05T10:47:00Z,-41.880314,172.947452,27723
Anguilla dieffenbachii,2021-04-06T15:15:27Z,-41.937379,172.620233,76035
Anguilla dieffenbachii,2021-04-02T18:52:56Z,-37.010293,174.698127,28447
Anguilla dieffenbachii,2021-03-14T10:37:00Z,-41.30634,175.497761,27816
Anguilla dieffenbachii,2021-03-28T00:00:00Z,-41.212563,174.6707,27816
Anguilla dieffenbachii,2021-03-23T11:51:21Z,-41.976945,172.891412,27723
Anguilla dieffenbachii,2021-01-21T08:32:00Z,-36.823718,174.637038,28476
Anguilla dieffenbachii,2021-03-19T20:23:00Z,-40.98983,174.942157,27877
Anguilla dieffenbachii,2021-03-13T16:13:00Z,-36.651425,174.800861,28505
Anguilla dieffenbachii,2021-02-26T13:20:00Z,-41.396901,173.108326,27816
Anguilla dieffenbachii,2021-03-04T14:49:41Z,-36.670324,174.646901,28505
Anguilla dieffenbachii,2021-03-08T11:19:43Z,-40.94984,172.611445,27877
Anguilla dieffenbachii,2021-02-17T20:42:00Z,-44.907112,168.069224,27253
Anguilla dieffenbachii,2021-02-15T00:00:00Z,-41.273805,174.744321,27816
Anguilla dieffenbachii,2021-02-07T08:49:20Z,-38.311047,177.338126,28270
Anguilla dieffenbachii,2021-02-04T10:37:14Z,-37.362428,175.86509,28417
Anguilla dieffenbachii,2021-02-08T11:39:39Z,-36.869325,174.615667,28476
Anguilla dieffenbachii,2021-02-07T19:02:00Z,-42.7869,172.389359,27599
Anguilla dieffenbachii,2021-02-03T12:10:30Z,-36.899543,174.761113,28476
Anguilla dieffenbachii,2021-01-26T10:25:56Z,-41.228175,174.637122,27816
Anguilla dieffenbachii,2021-01-19T09:25:00Z,-36.90141,174.689532,28476
Anguilla dieffenbachii,2021-01-14T22:13:35Z,-40.457228,175.694626,27939
Anguilla dieffenbachii,2021-01-13T19:07:13Z,-43.550426,172.67108,27474
Anguilla dieffenbachii,2019-01-01T12:53:47Z,-42.080498,171.318153,27692
Anguilla dieffenbachii,2021-01-14T22:26:05Z,-40.438247,175.709809,27939
Anguilla dieffenbachii,2021-01-12T09:50:00Z,-41.380052,174.763371,27816
Anguilla dieffenbachii,2021-01-16T13:04:44Z,-41.344491,175.545192,27816
Anguilla dieffenbachii,2021-01-21T10:37:00Z,-45.601924,170.723312,27126
Anguilla dieffenbachii,2021-01-16T13:23:50Z,-36.423223,174.510111,28534
Anguilla dieffenbachii,2020-12-22T21:17:26Z,-41.815492,172.691977,27723
Anguilla dieffenbachii,2021-01-01T17:07:37Z,-37.644884,175.856894,28359
Anguilla dieffenbachii,2020-12-24T10:24:53Z,-41.713858,172.930018,27754
Anguilla dieffenbachii,2020-12-19T18:31:24Z,-41.118177,174.819344,27847
Anguilla dieffenbachii,2020-02-14T16:23:00Z,-43.759634,172.737437,27443
Anguilla dieffenbachii,2020-01-04T21:34:00Z,-36.911664,175.425103,28476
Anguilla dieffenbachii,2015-11-26T18:17:00Z,-43.710629,169.32022,27443
Anguilla dieffenbachii,2020-11-18T12:57:07Z,-36.18529,175.247855,28592
Anguilla dieffenbachii,2019-01-23T09:32:00Z,-41.193489,173.028739,27847
Anguilla dieffenbachii,2019-02-02T19:12:00Z,-40.881059,175.080577,27877
Anguilla dieffenbachii,2020-11-11T14:08:47Z,-43.463475,172.588677,27474
Anguilla dieffenbachii,2020-10-28T11:00:00Z,-45.683484,170.546777,27126
Anguilla dieffenbachii,2020-11-06T20:27:00Z,-35.424919,174.544991,28677
Anguilla dieffenbachii,2020-10-31T08:33:00Z,-40.952602,175.683917,27877
Anguilla dieffenbachii,2020-11-01T14:00:05Z,-36.923199,174.4535,28476
Anguilla dieffenbachii,2020-10-25T14:23:49Z,-43.1563,172.606473,27537
Anguilla dieffenbachii,2020-10-25T11:54:00Z,-40.615193,175.702103,27908
Anguilla dieffenbachii,2020-10-18T14:24:23Z,-36.869259,174.47987,28476
Anguilla dieffenbachii,2020-10-08T16:01:22Z,-41.073669,174.953632,27847
Anguilla dieffenbachii,2020-10-05T12:29:38Z,-36.236542,174.749729,28563
Anguilla dieffenbachii,2020-10-11T15:09:01Z,-37.315999,175.729648,28417
Anguilla dieffenbachii,2015-08-03T22:49:05Z,-36.729978,175.441969,28505
Anguilla dieffenbachii,2020-09-29T11:40:06Z,-36.515932,175.496203,28534
Anguilla dieffenbachii,2020-09-23T22:27:04Z,-36.809469,175.49985,28476
Anguilla dieffenbachii,2008-03-07T00:00:00Z,-36.828319,174.456927,28476
Anguilla dieffenbachii,2020-09-12T05:19:00Z,-36.925665,174.575243,28476
Anguilla dieffenbachii,2020-08-31T13:22:00Z,-45.712103,170.638216,27126
Anguilla dieffenbachii,2020-07-29T16:04:00Z,-39.143939,174.147852,28151
Anguilla dieffenbachii,2020-07-29T10:39:00Z,-36.140536,174.480818,28592
Anguilla dieffenbachii,2020-08-23T12:31:00Z,-36.812961,175.17499,28476
Anguilla dieffenbachii,2020-01-22T22:50:00Z,-41.827407,172.927334,27723
Anguilla dieffenbachii,2020-08-22T11:55:57Z,-43.443592,172.633187,27474
Anguilla dieffenbachii,2020-08-15T12:17:27Z,-43.556191,172.616131,27474
Anguilla dieffenbachii,2020-05-30T16:02:14Z,-36.98497,174.682832,28476
Anguilla dieffenbachii,2019-04-22T13:38:00Z,-43.47787,172.741505,27474
Anguilla dieffenbachii,2019-01-12T04:04:00Z,-40.982911,172.734276,27877
Anguilla dieffenbachii,2020-04-03T17:06:00Z,-41.632841,171.651975,27754
Anguilla dieffenbachii,2019-04-16T11:18:00Z,-40.490531,175.139971,27939
Anguilla dieffenbachii,2018-08-24T16:23:00Z,-40.982125,175.191061,27877
Anguilla dieffenbachii,2019-09-29T21:07:00Z,-41.472741,173.815564,27785
Anguilla dieffenbachii,2020-07-14T14:50:02Z,-41.810651,172.819799,27723
Anguilla dieffenbachii,2020-07-26T10:34:03Z,-37.0677,174.451775,28447
Anguilla dieffenbachii,2020-07-29T12:13:42Z,-40.882195,174.84015,27877
Anguilla dieffenbachii,2020-06-28T15:25:00Z,-36.817247,175.05359,NA
Anguilla dieffenbachii,2018-08-24T14:01:00Z,-40.968557,175.048166,27877
Anguilla dieffenbachii,2020-07-07T12:03:23Z,-36.729822,174.683916,28505
Anguilla dieffenbachii,2020-07-05T01:24:00Z,-35.246142,174.347537,28706
Anguilla dieffenbachii,2011-03-14T23:09:00Z,-40.415763,175.707901,27939
Anguilla dieffenbachii,2017-11-26T00:38:00Z,-41.832458,172.998383,27723
Anguilla dieffenbachii,2017-10-17T02:25:07Z,-41.902114,172.641801,27723
Anguilla dieffenbachii,2020-06-12T10:36:00Z,-36.159905,174.547264,28592
Anguilla dieffenbachii,2020-05-16T13:21:40Z,-40.707073,175.18795,27908
Anguilla dieffenbachii,2016-11-15T00:52:00Z,-41.817639,172.836357,27723
Anguilla dieffenbachii,2020-05-30T16:03:31Z,-36.878076,174.751934,28476
Anguilla dieffenbachii,2015-10-27T00:00:00Z,-44.447521,169.061009,27317
Anguilla dieffenbachii,2006-03-31T23:12:00Z,-42.71639,171.079103,27599
Anguilla dieffenbachii,2020-04-30T10:04:00Z,-36.149098,174.441308,28592
Anguilla dieffenbachii,2018-06-09T21:34:46Z,-41.22426,174.619201,27816
Anguilla dieffenbachii,2020-04-27T13:52:00Z,-43.505427,172.707465,27474
Anguilla dieffenbachii,2019-10-12T19:44:09Z,-36.833454,174.500641,28476
Anguilla dieffenbachii,2020-04-19T12:34:00Z,-36.857996,174.419517,28476
Anguilla dieffenbachii,2020-04-12T13:11:00Z,-39.14313,173.815299,28151
Anguilla dieffenbachii,2020-04-12T15:28:31Z,-41.259986,174.769733,27816
Anguilla dieffenbachii,2020-04-02T12:44:00Z,-36.691742,174.730601,28505
Anguilla dieffenbachii,2020-03-25T21:18:45Z,-41.101262,173.150514,27847
Anguilla dieffenbachii,2020-03-19T17:29:00Z,-36.920637,174.528384,28476
Anguilla dieffenbachii,2020-02-01T03:10:43Z,-43.730748,169.262045,27443
Anguilla dieffenbachii,2014-12-31T00:00:00Z,-36.295252,174.17407,28563
Anguilla dieffenbachii,2008-04-08T14:12:00Z,-43.386481,172.07699,27505
Anguilla dieffenbachii,2020-01-18T13:16:00Z,-41.913762,172.990893,27723
Anguilla dieffenbachii,2020-01-26T14:44:38Z,-41.166664,174.959091,27847
Anguilla dieffenbachii,2020-03-08T10:45:58Z,-41.009196,175.016375,27847
Anguilla dieffenbachii,2020-01-26T14:44:28Z,-41.08115,174.822002,27847
Anguilla dieffenbachii,2020-03-09T18:03:37Z,-41.980317,172.870859,27723
Anguilla dieffenbachii,2020-02-01T10:18:00Z,-41.013092,174.881727,27847
Anguilla dieffenbachii,2020-03-05T00:00:00Z,-41.33069,174.788082,1441455
Anguilla dieffenbachii,2020-02-02T10:11:40Z,-41.359479,174.651867,27816
Anguilla dieffenbachii,2020-02-16T21:42:04Z,-36.948064,175.126931,28476
Anguilla dieffenbachii,2020-02-27T13:47:02Z,-43.425142,172.514701,27474
Anguilla dieffenbachii,2019-12-08T03:46:00Z,-43.446757,172.45065,27474
Anguilla dieffenbachii,2020-02-02T09:48:08Z,-39.335979,176.993185,28121
Anguilla dieffenbachii,2020-02-01T07:55:00Z,-38.874755,176.816626,28181
Anguilla dieffenbachii,2020-02-03T20:30:00Z,-36.802705,175.955427,28476
Anguilla dieffenbachii,2020-01-01T14:39:00Z,-37.452984,175.625599,28388
Anguilla dieffenbachii,2020-02-10T15:08:00Z,-36.135076,174.503184,28592
Anguilla dieffenbachii,2020-02-19T00:00:00Z,-41.283177,174.629287,27816
Anguilla dieffenbachii,2020-02-08T14:52:00Z,-42.505953,171.191126,27630
Anguilla dieffenbachii,2020-01-01T14:07:00Z,-37.454679,175.603503,28388
Anguilla dieffenbachii,2020-01-26T12:52:00Z,-36.734658,174.651624,28505
Anguilla dieffenbachii,2020-01-26T12:51:00Z,-36.734201,174.795246,28505
Anguilla dieffenbachii,2020-01-25T13:19:57Z,-41.367989,174.650638,27816
Anguilla dieffenbachii,2020-01-08T20:53:00Z,-36.22783,175.401572,28563
Anguilla dieffenbachii,2019-12-30T08:47:00Z,-40.850767,175.615426,27877
Anguilla dieffenbachii,2019-12-31T16:28:00Z,-41.154528,174.981658,27847
Anguilla dieffenbachii,2019-11-16T17:36:00Z,-43.419733,172.761272,27474
Anguilla dieffenbachii,2019-10-31T09:05:00Z,-36.137878,174.4105,28592
Anguilla dieffenbachii,2019-12-21T18:13:00Z,-42.006105,171.853969,27692
Anguilla dieffenbachii,2018-10-23T22:29:00Z,-42.023695,171.911206,27692
Anguilla dieffenbachii,2019-11-18T00:00:00Z,-43.029889,172.715168,27537
Anguilla dieffenbachii,2019-01-09T12:38:00Z,-42.072318,171.852894,27692
Anguilla dieffenbachii,2019-11-16T10:19:00Z,-44.936608,167.993259,27253
Anguilla dieffenbachii,2019-12-01T16:37:29Z,-43.463056,172.623472,27474
Anguilla dieffenbachii,2019-11-15T08:20:00Z,-36.177252,174.589046,28592
Anguilla dieffenbachii,2019-11-16T14:26:00Z,-41.143823,173.770958,27847
Anguilla dieffenbachii,2019-11-22T11:24:15Z,-41.19613,174.916485,27847
Anguilla dieffenbachii,2019-11-09T10:14:15Z,-41.139015,175.219924,27847
Anguilla dieffenbachii,2019-11-06T12:25:05Z,-36.926537,174.643822,28476
Anguilla dieffenbachii,2019-11-03T10:18:12Z,-36.923424,174.670057,28476
Anguilla dieffenbachii,2019-02-11T22:16:39Z,-41.60225,172.404201,27754
Anguilla dieffenbachii,2019-10-24T15:44:00Z,-36.702992,174.7721,28505
Anguilla dieffenbachii,2019-10-24T16:53:39Z,-38.238641,175.160755,28270
Anguilla dieffenbachii,2019-04-16T11:18:00Z,-40.547906,175.195144,NA
Anguilla dieffenbachii,2019-05-18T10:53:00Z,-36.401645,174.692371,NA
Anguilla dieffenbachii,2019-04-22T13:38:00Z,-43.527877,172.640528,NA
Anguilla dieffenbachii,2019-10-11T11:24:46Z,-37.063494,174.605052,28447
Anguilla dieffenbachii,2019-10-04T10:59:26Z,-37.195058,174.421497,28447
Anguilla dieffenbachii,2018-11-25T12:01:00Z,-43.509385,172.668523,27474
Anguilla dieffenbachii,2017-11-20T12:28:00Z,-36.030168,174.543781,28592
Anguilla dieffenbachii,2019-09-21T12:55:38Z,-39.065894,174.18239,28151
Anguilla dieffenbachii,2019-09-19T21:24:00Z,-36.745976,174.766333,28505
Anguilla dieffenbachii,2018-11-04T15:21:08Z,-38.077117,175.297935,28300
Anguilla dieffenbachii,2019-09-01T15:12:55Z,-43.552103,172.756141,27474
Anguilla dieffenbachii,2014-03-21T12:36:00Z,-45.187322,167.256049,27222
Anguilla dieffenbachii,2019-08-19T15:00:00Z,-37.181254,174.660179,28447
Anguilla dieffenbachii,2019-07-25T12:13:46Z,-43.08875,172.735499,27537
Anguilla dieffenbachii,2019-07-25T12:11:17Z,-43.098815,172.700465,27537
Anguilla dieffenbachii,2019-07-28T10:05:00Z,-37.019038,174.560497,28447
Anguilla dieffenbachii,2019-07-25T12:02:39Z,-43.059059,172.705412,27537
Anguilla dieffenbachii,2019-07-25T12:13:13Z,-43.032556,172.760541,27537
Anguilla dieffenbachii,2019-05-20T11:07:00Z,-37.61395,176.075082,28359
Anguilla dieffenbachii,2019-02-22T10:37:26Z,-41.991963,172.879794,27723
Anguilla dieffenbachii,2018-10-12T14:00:21Z,-45.806423,170.492787,27095
Anguilla dieffenbachii,2019-06-26T17:37:33Z,-36.002538,175.468796,28592
Anguilla dieffenbachii,2016-02-24T16:59:00Z,-45.706978,167.637949,27126
Anguilla dieffenbachii,2019-06-23T16:57:00Z,-36.678163,174.757506,28505
Anguilla dieffenbachii,2018-12-03T07:19:00Z,-44.174853,170.552125,27380
Anguilla dieffenbachii,2010-11-16T02:15:00Z,-40.700373,175.693645,27908
Anguilla dieffenbachii,2019-05-22T20:11:00Z,-42.326267,171.353253,27661
Anguilla dieffenbachii,2019-03-03T17:43:00Z,-36.904332,174.484285,28476
Anguilla dieffenbachii,2019-05-18T10:53:00Z,-36.59724,174.620012,28534
Anguilla dieffenbachii,2019-04-24T13:04:24Z,-43.013774,172.786596,27537
Anguilla dieffenbachii,2017-09-14T15:30:00Z,-41.989262,172.805054,27723
Anguilla dieffenbachii,2019-03-09T11:13:00Z,-38.202678,174.747023,28270
Anguilla dieffenbachii,2019-01-16T19:25:02Z,-37.47666,175.938648,28388
Anguilla dieffenbachii,2019-05-06T10:15:00Z,-41.350474,174.031143,27816
Anguilla dieffenbachii,2019-05-05T17:05:40Z,-41.82602,172.861905,27723
Anguilla dieffenbachii,2019-04-27T15:55:00Z,-43.448867,172.631908,27474
Anguilla dieffenbachii,2019-04-29T12:34:00Z,-43.436122,172.703841,27474
Anguilla dieffenbachii,2019-04-28T16:37:05Z,-43.588373,172.422389,27474
Anguilla dieffenbachii,2019-04-28T16:37:00Z,-43.404596,172.446934,27474
Anguilla dieffenbachii,2019-04-28T10:32:18Z,-43.558113,172.43534,27474
Anguilla dieffenbachii,2019-04-27T10:24:56Z,-43.581803,172.42535,27474
Anguilla dieffenbachii,2019-04-27T15:34:38Z,-43.413595,172.554994,27474
Anguilla dieffenbachii,2016-04-25T13:01:00Z,-41.852195,172.859148,27723
Anguilla dieffenbachii,2019-04-25T10:41:48Z,-43.526333,172.422842,27474
Anguilla dieffenbachii,2019-04-23T14:43:42Z,-43.263326,170.254296,27505
Anguilla dieffenbachii,2019-04-19T07:29:34Z,-41.353624,174.110355,27816
Anguilla dieffenbachii,2019-04-13T17:25:54Z,-41.877777,172.930773,27723
Anguilla dieffenbachii,2019-04-12T16:17:00Z,-37.614682,176.186554,28359
Anguilla dieffenbachii,2006-04-27T14:34:00Z,-45.014046,168.758982,27222
Anguilla dieffenbachii,2019-04-09T12:27:11Z,-41.857395,172.833413,27723
Anguilla dieffenbachii,2019-01-01T20:25:00Z,-36.469095,175.544438,28534
Anguilla dieffenbachii,2019-03-28T18:49:00Z,-36.686311,174.698807,28505
Anguilla dieffenbachii,2017-04-21T07:39:00Z,-41.849775,172.946138,27723
Anguilla dieffenbachii,2019-03-16T09:55:00Z,-37.150873,175.090903,28447
Anguilla dieffenbachii,2019-02-11T23:31:00Z,-36.865954,174.47692,28476
Anguilla dieffenbachii,2017-12-15T00:00:00Z,-35.344873,173.703458,28706
Anguilla dieffenbachii,2019-02-28T00:00:00Z,-43.402805,172.740646,27474
Anguilla dieffenbachii,2019-03-01T22:56:28Z,-41.269663,174.669015,27816
Anguilla dieffenbachii,2019-02-26T13:54:08Z,-36.418333,175.460671,28534
Anguilla dieffenbachii,2018-11-11T22:55:10Z,-35.680814,173.613456,28649
Anguilla dieffenbachii,2019-02-17T09:23:53Z,-41.254418,175.236869,27816
Anguilla dieffenbachii,2019-01-27T10:22:00Z,-46.546313,169.429916,26999
Anguilla dieffenbachii,2019-02-11T09:40:00Z,-41.206747,174.687221,27816
Anguilla dieffenbachii,2019-02-10T15:07:00Z,-41.32346,174.633239,27816
Anguilla dieffenbachii,1976-05-16T09:50:00Z,-43.9333,174.8,500
Anguilla dieffenbachii,1976-05-15T15:00:00Z,-43.875,174.7833,500
Anguilla dieffenbachii,1976-05-15T06:45:00Z,-43.8708,174.8583,500
Anguilla dieffenbachii,1976-05-15T19:15:00Z,-43.8917,174.7625,500
Anguilla dieffenbachii,1976-05-13T12:40:00Z,-43.9333,174.8483,500
Anguilla dieffenbachii,1976-05-13T01:05:00Z,-44.0158,174.9317,500
Anguilla dieffenbachii,1976-05-12T20:00:00Z,-44.25,175.15,500
Anguilla dieffenbachii,1976-05-12T12:10:00Z,-44.19,174.985,500
Anguilla dieffenbachii,1976-05-14T09:35:00Z,-44.1583,175.1667,500
Anguilla dieffenbachii,1976-05-11T23:40:00Z,-44.1017,175.2042,500
Anguilla dieffenbachii,1976-05-12T03:50:00Z,-44.0767,175.1333,500
Anguilla dieffenbachii,1976-05-12T15:10:00Z,-44.2275,175.2675,500
Anguilla dieffenbachii,1976-05-12T07:15:00Z,-44.055,175.1133,500
Anguilla dieffenbachii,1976-06-03T08:40:00Z,-52.5833,170.15,500
Anguilla dieffenbachii,1976-12-15T16:10:00Z,-43.0367,174.8683,500
Anguilla dieffenbachii,1977-03-30T17:10:00Z,-44.1875,173.3108,500
Anguilla dieffenbachii,1977-03-26T07:45:00Z,-44.1925,173.2967,500
Anguilla dieffenbachii,1977-03-15T14:25:00Z,-43.6267,174.6417,500
Anguilla dieffenbachii,1977-03-13T09:30:00Z,-43.5792,174.625,500
Anguilla dieffenbachii,1977-03-12T01:50:00Z,-43.6183,174.6275,500
Anguilla dieffenbachii,1977-03-07T16:50:00Z,-43.9292,174.1667,500
Anguilla dieffenbachii,1977-03-08T07:45:00Z,-43.6833,174.2267,500
Anguilla dieffenbachii,1977-03-07T08:10:00Z,-43.575,174.5833,500
Anguilla dieffenbachii,1977-03-06T05:45:00Z,-43.4367,174.5667,500
Anguilla dieffenbachii,1977-03-06T19:30:00Z,-43.2542,174.5333,500
Anguilla dieffenbachii,1977-03-03T10:20:00Z,-43.6417,174.535,500
Anguilla dieffenbachii,1977-02-28T04:35:00Z,-43.9833,173.9192,500
Anguilla dieffenbachii,2019-01-14T16:14:00Z,-36.692165,174.621709,28505
Anguilla dieffenbachii,2019-01-22T19:40:30Z,-41.911618,172.927129,27723
Anguilla dieffenbachii,2019-01-09T11:27:00Z,-41.868196,172.832565,27723
Anguilla dieffenbachii,2019-01-16T14:06:00Z,-36.600691,174.939882,28505
Anguilla dieffenbachii,2018-12-29T16:30:00Z,-42.009617,171.398735,27692
Anguilla dieffenbachii,2019-01-06T08:27:00Z,-41.073709,174.804935,27847
Anguilla dieffenbachii,2019-01-05T08:49:00Z,-41.16484,174.85031,27847
Anguilla dieffenbachii,2018-12-16T15:37:00Z,-41.276915,174.732853,27816
Anguilla dieffenbachii,2018-12-16T15:26:00Z,-41.227596,174.64462,27816
Anguilla dieffenbachii,2018-12-16T15:27:00Z,-41.27826,174.658963,27816
Anguilla dieffenbachii,2018-12-14T10:05:00Z,-41.304143,174.628752,27816
Anguilla dieffenbachii,2018-11-24T15:56:00Z,-36.67437,174.642416,28505
Anguilla dieffenbachii,2018-11-05T23:26:08Z,-36.778682,174.911317,28505
Anguilla dieffenbachii,2018-09-09T14:00:00Z,-19.374312,146.906176,NA
Anguilla dieffenbachii,2018-10-28T14:15:00Z,-36.941585,174.505335,28476
Anguilla dieffenbachii,2018-10-14T11:23:00Z,-36.839364,174.529665,28476
Anguilla dieffenbachii,2018-10-08T12:00:00Z,-41.3382,174.610258,27816
Anguilla dieffenbachii,2018-04-13T13:49:00Z,-36.989719,174.698935,28476
Anguilla dieffenbachii,2018-09-15T16:13:00Z,-40.388215,175.785144,27969
Anguilla dieffenbachii,2018-09-16T20:29:22Z,-36.674867,174.63291,28505
Anguilla dieffenbachii,2018-01-31T21:07:53Z,-36.677118,174.758375,28505
Anguilla dieffenbachii,2018-08-07T13:34:05Z,-36.829783,174.674808,28476
Anguilla dieffenbachii,2018-05-08T00:00:00Z,-45.398162,167.908272,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.141476,168.770985,NA
Anguilla dieffenbachii,2018-05-09T00:00:00Z,-45.915752,167.974036,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.130897,168.765132,NA
Anguilla dieffenbachii,2018-05-09T00:00:00Z,-46.012694,167.830419,NA
Anguilla dieffenbachii,2018-05-09T00:00:00Z,-45.903327,167.922883,NA
Anguilla dieffenbachii,2018-05-08T00:00:00Z,-45.439927,167.90607,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.178604,168.730577,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.185477,168.782648,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.156587,168.759976,NA
Anguilla dieffenbachii,2018-06-09T00:00:00Z,-42.575987,171.470694,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.143533,168.774371,NA
Anguilla dieffenbachii,2018-05-07T00:00:00Z,-46.200992,168.854015,NA
Anguilla dieffenbachii,2018-03-05T00:00:00Z,-45.648982,169.29835,NA
Anguilla dieffenbachii,2018-03-05T00:00:00Z,-45.646086,169.29535,NA
